,Residence State,Residence State Code,Month,Month Code,Underlying Cause of death,Underlying Cause of death Code,Deaths,UCD - ICD Sub-Chapter,UCD - ICD Sub-Chapter Code
274,Alabama,1,"Aug., 2021",2021/08,"Atherosclerotic cardiovascular disease, so described",I25.0,95,0,0
275,Alabama,1,"Aug., 2021",2021/08,Atherosclerotic heart disease,I25.1,137,0,0
276,Alabama,1,"Aug., 2021",2021/08,Ischaemic cardiomyopathy,I25.5,16,0,0
277,Alabama,1,"Aug., 2021",2021/08,"Chronic ischaemic heart disease, unspecified",I25.9,78,0,0
278,Alabama,1,"Sep., 2021",2021/09,0,0,421,Ischaemic heart diseases,I20-I25
279,Alabama,1,"Sep., 2021",2021/09,"Acute myocardial infarction, unspecified",I21.9,138,0,0
280,Alabama,1,"Sep., 2021",2021/09,"Atherosclerotic cardiovascular disease, so described",I25.0,70,0,0
281,Alabama,1,"Sep., 2021",2021/09,Atherosclerotic heart disease,I25.1,117,0,0
282,Alabama,1,"Sep., 2021",2021/09,Ischaemic cardiomyopathy,I25.5,11,0,0
283,Alabama,1,"Sep., 2021",2021/09,"Chronic ischaemic heart disease, unspecified",I25.9,80,0,0
284,Alabama,1,"Oct., 2021",2021/10,0,0,451,Ischaemic heart diseases,I20-I25
285,Alabama,1,"Oct., 2021",2021/10,Acute subendocardial myocardial infarction,I21.4,14,0,0
286,Alabama,1,"Oct., 2021",2021/10,"Acute myocardial infarction, unspecified",I21.9,132,0,0
287,Alabama,1,"Oct., 2021",2021/10,"Atherosclerotic cardiovascular disease, so described",I25.0,94,0,0
288,Alabama,1,"Oct., 2021",2021/10,Atherosclerotic heart disease,I25.1,122,0,0
289,Alabama,1,"Oct., 2021",2021/10,Ischaemic cardiomyopathy,I25.5,10,0,0
290,Alabama,1,"Oct., 2021",2021/10,"Chronic ischaemic heart disease, unspecified",I25.9,76,0,0
291,Alabama,1,"Nov., 2021",2021/11,0,0,391,Ischaemic heart diseases,I20-I25
292,Alabama,1,"Nov., 2021",2021/11,Acute subendocardial myocardial infarction,I21.4,10,0,0
293,Alabama,1,"Nov., 2021",2021/11,"Acute myocardial infarction, unspecified",I21.9,111,0,0
294,Alabama,1,"Nov., 2021",2021/11,"Atherosclerotic cardiovascular disease, so described",I25.0,65,0,0
295,Alabama,1,"Nov., 2021",2021/11,Atherosclerotic heart disease,I25.1,135,0,0
296,Alabama,1,"Nov., 2021",2021/11,Ischaemic cardiomyopathy,I25.5,12,0,0
297,Alabama,1,"Nov., 2021",2021/11,"Chronic ischaemic heart disease, unspecified",I25.9,54,0,0
298,Alabama,1,"Dec., 2021",2021/12,0,0,479,Ischaemic heart diseases,I20-I25
299,Alabama,1,"Dec., 2021",2021/12,Acute subendocardial myocardial infarction,I21.4,13,0,0
300,Alabama,1,"Dec., 2021",2021/12,"Acute myocardial infarction, unspecified",I21.9,159,0,0
301,Alabama,1,"Dec., 2021",2021/12,"Atherosclerotic cardiovascular disease, so described",I25.0,77,0,0
302,Alabama,1,"Dec., 2021",2021/12,Atherosclerotic heart disease,I25.1,143,0,0
303,Alabama,1,"Dec., 2021",2021/12,"Chronic ischaemic heart disease, unspecified",I25.9,75,0,0
304,Alabama,1,"Jan., 2022",2022/01,0,0,499,Ischaemic heart diseases,I20-I25
305,Alabama,1,"Jan., 2022",2022/01,Acute subendocardial myocardial infarction,I21.4,15,0,0
306,Alabama,1,"Jan., 2022",2022/01,"Acute myocardial infarction, unspecified",I21.9,153,0,0
307,Alabama,1,"Jan., 2022",2022/01,"Atherosclerotic cardiovascular disease, so described",I25.0,72,0,0
308,Alabama,1,"Jan., 2022",2022/01,Atherosclerotic heart disease,I25.1,163,0,0
309,Alabama,1,"Jan., 2022",2022/01,Ischaemic cardiomyopathy,I25.5,13,0,0
310,Alabama,1,"Jan., 2022",2022/01,"Chronic ischaemic heart disease, unspecified",I25.9,78,0,0
311,Alabama,1,"Feb., 2022",2022/02,0,0,423,Ischaemic heart diseases,I20-I25
312,Alabama,1,"Feb., 2022",2022/02,Acute subendocardial myocardial infarction,I21.4,10,0,0
313,Alabama,1,"Feb., 2022",2022/02,"Acute myocardial infarction, unspecified",I21.9,105,0,0
314,Alabama,1,"Feb., 2022",2022/02,"Atherosclerotic cardiovascular disease, so described",I25.0,75,0,0
315,Alabama,1,"Feb., 2022",2022/02,Atherosclerotic heart disease,I25.1,129,0,0
316,Alabama,1,"Feb., 2022",2022/02,Ischaemic cardiomyopathy,I25.5,16,0,0
317,Alabama,1,"Feb., 2022",2022/02,"Chronic ischaemic heart disease, unspecified",I25.9,78,0,0
318,Alabama,1,"Mar., 2022",2022/03,0,0,411,Ischaemic heart diseases,I20-I25
319,Alabama,1,"Mar., 2022",2022/03,"Acute myocardial infarction, unspecified",I21.9,119,0,0
320,Alabama,1,"Mar., 2022",2022/03,"Atherosclerotic cardiovascular disease, so described",I25.0,67,0,0
321,Alabama,1,"Mar., 2022",2022/03,Atherosclerotic heart disease,I25.1,139,0,0
322,Alabama,1,"Mar., 2022",2022/03,"Chronic ischaemic heart disease, unspecified",I25.9,66,0,0
323,Alabama,1,"Apr., 2022",2022/04,0,0,417,Ischaemic heart diseases,I20-I25
324,Alabama,1,"Apr., 2022",2022/04,Acute subendocardial myocardial infarction,I21.4,13,0,0
325,Alabama,1,"Apr., 2022",2022/04,"Acute myocardial infarction, unspecified",I21.9,112,0,0
326,Alabama,1,"Apr., 2022",2022/04,"Atherosclerotic cardiovascular disease, so described",I25.0,75,0,0
327,Alabama,1,"Apr., 2022",2022/04,Atherosclerotic heart disease,I25.1,139,0,0
328,Alabama,1,"Apr., 2022",2022/04,Ischaemic cardiomyopathy,I25.5,14,0,0
329,Alabama,1,"Apr., 2022",2022/04,"Chronic ischaemic heart disease, unspecified",I25.9,61,0,0
330,Alabama,1,"May, 2022",2022/05,0,0,396,Ischaemic heart diseases,I20-I25
331,Alabama,1,"May, 2022",2022/05,Acute subendocardial myocardial infarction,I21.4,10,0,0
332,Alabama,1,"May, 2022",2022/05,"Acute myocardial infarction, unspecified",I21.9,115,0,0
333,Alabama,1,"May, 2022",2022/05,"Atherosclerotic cardiovascular disease, so described",I25.0,67,0,0
334,Alabama,1,"May, 2022",2022/05,Atherosclerotic heart disease,I25.1,132,0,0
335,Alabama,1,"May, 2022",2022/05,"Chronic ischaemic heart disease, unspecified",I25.9,57,0,0
336,Alabama,1,"Jun., 2022",2022/06,0,0,410,Ischaemic heart diseases,I20-I25
337,Alabama,1,"Jun., 2022",2022/06,"Acute myocardial infarction, unspecified",I21.9,125,0,0
338,Alabama,1,"Jun., 2022",2022/06,"Atherosclerotic cardiovascular disease, so described",I25.0,66,0,0
339,Alabama,1,"Jun., 2022",2022/06,Atherosclerotic heart disease,I25.1,128,0,0
340,Alabama,1,"Jun., 2022",2022/06,"Chronic ischaemic heart disease, unspecified",I25.9,73,0,0
341,Alabama,1,"Jul., 2022",2022/07,0,0,385,Ischaemic heart diseases,I20-I25
342,Alabama,1,"Jul., 2022",2022/07,"Acute myocardial infarction, unspecified",I21.9,122,0,0
343,Alabama,1,"Jul., 2022",2022/07,"Atherosclerotic cardiovascular disease, so described",I25.0,74,0,0
344,Alabama,1,"Jul., 2022",2022/07,Atherosclerotic heart disease,I25.1,111,0,0
345,Alabama,1,"Jul., 2022",2022/07,"Chronic ischaemic heart disease, unspecified",I25.9,57,0,0
346,Alabama,1,"Aug., 2022",2022/08,0,0,381,Ischaemic heart diseases,I20-I25
347,Alabama,1,"Aug., 2022",2022/08,"Acute myocardial infarction, unspecified",I21.9,91,0,0
348,Alabama,1,"Aug., 2022",2022/08,"Atherosclerotic cardiovascular disease, so described",I25.0,77,0,0
349,Alabama,1,"Aug., 2022",2022/08,Atherosclerotic heart disease,I25.1,127,0,0
350,Alabama,1,"Aug., 2022",2022/08,Ischaemic cardiomyopathy,I25.5,15,0,0
351,Alabama,1,"Aug., 2022",2022/08,"Chronic ischaemic heart disease, unspecified",I25.9,60,0,0
352,Alabama,1,"Sep., 2022",2022/09,0,0,374,Ischaemic heart diseases,I20-I25
353,Alabama,1,"Sep., 2022",2022/09,Acute subendocardial myocardial infarction,I21.4,12,0,0
354,Alabama,1,"Sep., 2022",2022/09,"Acute myocardial infarction, unspecified",I21.9,110,0,0
355,Alabama,1,"Sep., 2022",2022/09,"Atherosclerotic cardiovascular disease, so described",I25.0,64,0,0
356,Alabama,1,"Sep., 2022",2022/09,Atherosclerotic heart disease,I25.1,120,0,0
357,Alabama,1,"Sep., 2022",2022/09,Ischaemic cardiomyopathy,I25.5,15,0,0
358,Alabama,1,"Sep., 2022",2022/09,"Chronic ischaemic heart disease, unspecified",I25.9,50,0,0
359,Alabama,1,"Oct., 2022",2022/10,0,0,410,Ischaemic heart diseases,I20-I25
360,Alabama,1,"Oct., 2022",2022/10,Acute subendocardial myocardial infarction,I21.4,11,0,0
361,Alabama,1,"Oct., 2022",2022/10,"Acute myocardial infarction, unspecified",I21.9,122,0,0
362,Alabama,1,"Oct., 2022",2022/10,"Atherosclerotic cardiovascular disease, so described",I25.0,75,0,0
363,Alabama,1,"Oct., 2022",2022/10,Atherosclerotic heart disease,I25.1,146,0,0
364,Alabama,1,"Oct., 2022",2022/10,"Chronic ischaemic heart disease, unspecified",I25.9,48,0,0
365,Alabama,1,"Nov., 2022",2022/11,0,0,411,Ischaemic heart diseases,I20-I25
366,Alabama,1,"Nov., 2022",2022/11,"Acute myocardial infarction, unspecified",I21.9,125,0,0
367,Alabama,1,"Nov., 2022",2022/11,"Atherosclerotic cardiovascular disease, so described",I25.0,79,0,0
368,Alabama,1,"Nov., 2022",2022/11,Atherosclerotic heart disease,I25.1,123,0,0
369,Alabama,1,"Nov., 2022",2022/11,"Chronic ischaemic heart disease, unspecified",I25.9,66,0,0
370,Alabama,1,"Dec., 2022",2022/12,0,0,439,Ischaemic heart diseases,I20-I25
371,Alabama,1,"Dec., 2022",2022/12,"Acute myocardial infarction, unspecified",I21.9,127,0,0
372,Alabama,1,"Dec., 2022",2022/12,"Atherosclerotic cardiovascular disease, so described",I25.0,65,0,0
373,Alabama,1,"Dec., 2022",2022/12,Atherosclerotic heart disease,I25.1,157,0,0
374,Alabama,1,"Dec., 2022",2022/12,Ischaemic cardiomyopathy,I25.5,17,0,0
375,Alabama,1,"Dec., 2022",2022/12,"Chronic ischaemic heart disease, unspecified",I25.9,60,0,0
376,Alabama,1,"Jan., 2023",2023/01,0,0,437,Ischaemic heart diseases,I20-I25
377,Alabama,1,"Jan., 2023",2023/01,Acute subendocardial myocardial infarction,I21.4,12,0,0
378,Alabama,1,"Jan., 2023",2023/01,"Acute myocardial infarction, unspecified",I21.9,123,0,0
379,Alabama,1,"Jan., 2023",2023/01,"Atherosclerotic cardiovascular disease, so described",I25.0,72,0,0
380,Alabama,1,"Jan., 2023",2023/01,Atherosclerotic heart disease,I25.1,154,0,0
381,Alabama,1,"Jan., 2023",2023/01,"Chronic ischaemic heart disease, unspecified",I25.9,59,0,0
382,Alabama,1,"Feb., 2023",2023/02,0,0,380,Ischaemic heart diseases,I20-I25
383,Alabama,1,"Feb., 2023",2023/02,Acute subendocardial myocardial infarction,I21.4,16,0,0
384,Alabama,1,"Feb., 2023",2023/02,"Acute myocardial infarction, unspecified",I21.9,106,0,0
385,Alabama,1,"Feb., 2023",2023/02,"Atherosclerotic cardiovascular disease, so described",I25.0,53,0,0
386,Alabama,1,"Feb., 2023",2023/02,Atherosclerotic heart disease,I25.1,130,0,0
387,Alabama,1,"Feb., 2023",2023/02,Ischaemic cardiomyopathy,I25.5,12,0,0
388,Alabama,1,"Feb., 2023",2023/02,"Chronic ischaemic heart disease, unspecified",I25.9,61,0,0
389,Alabama,1,"Mar., 2023",2023/03,0,0,397,Ischaemic heart diseases,I20-I25
390,Alabama,1,"Mar., 2023",2023/03,Acute subendocardial myocardial infarction,I21.4,12,0,0
391,Alabama,1,"Mar., 2023",2023/03,"Acute myocardial infarction, unspecified",I21.9,115,0,0
392,Alabama,1,"Mar., 2023",2023/03,"Atherosclerotic cardiovascular disease, so described",I25.0,69,0,0
393,Alabama,1,"Mar., 2023",2023/03,Atherosclerotic heart disease,I25.1,128,0,0
394,Alabama,1,"Mar., 2023",2023/03,Ischaemic cardiomyopathy,I25.5,10,0,0
395,Alabama,1,"Mar., 2023",2023/03,"Chronic ischaemic heart disease, unspecified",I25.9,60,0,0
396,Alabama,1,"Apr., 2023",2023/04,0,0,391,Ischaemic heart diseases,I20-I25
397,Alabama,1,"Apr., 2023",2023/04,"Acute myocardial infarction, unspecified",I21.9,105,0,0
398,Alabama,1,"Apr., 2023",2023/04,"Atherosclerotic cardiovascular disease, so described",I25.0,71,0,0
399,Alabama,1,"Apr., 2023",2023/04,Atherosclerotic heart disease,I25.1,139,0,0
400,Alabama,1,"Apr., 2023",2023/04,Ischaemic cardiomyopathy,I25.5,10,0,0
401,Alabama,1,"Apr., 2023",2023/04,"Chronic ischaemic heart disease, unspecified",I25.9,56,0,0
402,Alabama,1,"May, 2023",2023/05,0,0,411,Ischaemic heart diseases,I20-I25
403,Alabama,1,"May, 2023",2023/05,"Acute myocardial infarction, unspecified",I21.9,114,0,0
404,Alabama,1,"May, 2023",2023/05,"Atherosclerotic cardiovascular disease, so described",I25.0,83,0,0
405,Alabama,1,"May, 2023",2023/05,Atherosclerotic heart disease,I25.1,147,0,0
406,Alabama,1,"May, 2023",2023/05,Ischaemic cardiomyopathy,I25.5,12,0,0
407,Alabama,1,"May, 2023",2023/05,"Chronic ischaemic heart disease, unspecified",I25.9,43,0,0
408,Alabama,1,"Jun., 2023",2023/06,0,0,342,Ischaemic heart diseases,I20-I25
409,Alabama,1,"Jun., 2023",2023/06,Acute subendocardial myocardial infarction,I21.4,14,0,0
410,Alabama,1,"Jun., 2023",2023/06,"Acute myocardial infarction, unspecified",I21.9,74,0,0
411,Alabama,1,"Jun., 2023",2023/06,"Atherosclerotic cardiovascular disease, so described",I25.0,57,0,0
412,Alabama,1,"Jun., 2023",2023/06,Atherosclerotic heart disease,I25.1,118,0,0
413,Alabama,1,"Jun., 2023",2023/06,"Chronic ischaemic heart disease, unspecified",I25.9,64,0,0
414,Alabama,1,"Jul., 2023",2023/07,0,0,363,Ischaemic heart diseases,I20-I25
415,Alabama,1,"Jul., 2023",2023/07,Acute subendocardial myocardial infarction,I21.4,11,0,0
416,Alabama,1,"Jul., 2023",2023/07,"Acute myocardial infarction, unspecified",I21.9,97,0,0
417,Alabama,1,"Jul., 2023",2023/07,"Atherosclerotic cardiovascular disease, so described",I25.0,74,0,0
418,Alabama,1,"Jul., 2023",2023/07,Atherosclerotic heart disease,I25.1,119,0,0
419,Alabama,1,"Jul., 2023",2023/07,Ischaemic cardiomyopathy,I25.5,15,0,0
420,Alabama,1,"Jul., 2023",2023/07,"Chronic ischaemic heart disease, unspecified",I25.9,42,0,0
421,Alabama,1,"Aug., 2023",2023/08,0,0,362,Ischaemic heart diseases,I20-I25
422,Alabama,1,"Aug., 2023",2023/08,Acute subendocardial myocardial infarction,I21.4,15,0,0
423,Alabama,1,"Aug., 2023",2023/08,"Acute myocardial infarction, unspecified",I21.9,85,0,0
424,Alabama,1,"Aug., 2023",2023/08,"Atherosclerotic cardiovascular disease, so described",I25.0,77,0,0
425,Alabama,1,"Aug., 2023",2023/08,Atherosclerotic heart disease,I25.1,114,0,0
426,Alabama,1,"Aug., 2023",2023/08,"Chronic ischaemic heart disease, unspecified",I25.9,59,0,0
427,Alabama,1,"Sep., 2023",2023/09,0,0,385,Ischaemic heart diseases,I20-I25
428,Alabama,1,"Sep., 2023",2023/09,"Acute myocardial infarction, unspecified",I21.9,138,0,0
429,Alabama,1,"Sep., 2023",2023/09,"Atherosclerotic cardiovascular disease, so described",I25.0,68,0,0
430,Alabama,1,"Sep., 2023",2023/09,Atherosclerotic heart disease,I25.1,118,0,0
431,Alabama,1,"Sep., 2023",2023/09,"Chronic ischaemic heart disease, unspecified",I25.9,44,0,0
432,Alabama,1,"Oct., 2023",2023/10,0,0,373,Ischaemic heart diseases,I20-I25
433,Alabama,1,"Oct., 2023",2023/10,"Acute myocardial infarction, unspecified",I21.9,101,0,0
434,Alabama,1,"Oct., 2023",2023/10,"Atherosclerotic cardiovascular disease, so described",I25.0,69,0,0
435,Alabama,1,"Oct., 2023",2023/10,Atherosclerotic heart disease,I25.1,128,0,0
436,Alabama,1,"Oct., 2023",2023/10,Ischaemic cardiomyopathy,I25.5,10,0,0
437,Alabama,1,"Oct., 2023",2023/10,"Chronic ischaemic heart disease, unspecified",I25.9,55,0,0
438,Alabama,1,"Nov., 2023",2023/11,0,0,372,Ischaemic heart diseases,I20-I25
439,Alabama,1,"Nov., 2023",2023/11,"Acute myocardial infarction, unspecified",I21.9,98,0,0
440,Alabama,1,"Nov., 2023",2023/11,"Atherosclerotic cardiovascular disease, so described",I25.0,60,0,0
441,Alabama,1,"Nov., 2023",2023/11,Atherosclerotic heart disease,I25.1,133,0,0
442,Alabama,1,"Nov., 2023",2023/11,Ischaemic cardiomyopathy,I25.5,11,0,0
443,Alabama,1,"Nov., 2023",2023/11,"Chronic ischaemic heart disease, unspecified",I25.9,55,0,0
444,Alabama,1,"Dec., 2023",2023/12,0,0,437,Ischaemic heart diseases,I20-I25
445,Alabama,1,"Dec., 2023",2023/12,Acute subendocardial myocardial infarction,I21.4,19,0,0
446,Alabama,1,"Dec., 2023",2023/12,"Acute myocardial infarction, unspecified",I21.9,104,0,0
447,Alabama,1,"Dec., 2023",2023/12,"Atherosclerotic cardiovascular disease, so described",I25.0,80,0,0
448,Alabama,1,"Dec., 2023",2023/12,Atherosclerotic heart disease,I25.1,140,0,0
449,Alabama,1,"Dec., 2023",2023/12,Ischaemic cardiomyopathy,I25.5,13,0,0
450,Alabama,1,"Dec., 2023",2023/12,"Chronic ischaemic heart disease, unspecified",I25.9,75,0,0
451,Alabama,1,"Jan., 2024 (provisional)",2024/01,0,0,450,Ischaemic heart diseases,I20-I25
452,Alabama,1,"Jan., 2024 (provisional)",2024/01,Acute subendocardial myocardial infarction,I21.4,14,0,0
453,Alabama,1,"Jan., 2024 (provisional)",2024/01,"Acute myocardial infarction, unspecified",I21.9,131,0,0
454,Alabama,1,"Jan., 2024 (provisional)",2024/01,"Atherosclerotic cardiovascular disease, so described",I25.0,67,0,0
455,Alabama,1,"Jan., 2024 (provisional)",2024/01,Atherosclerotic heart disease,I25.1,156,0,0
456,Alabama,1,"Jan., 2024 (provisional)",2024/01,Ischaemic cardiomyopathy,I25.5,14,0,0
457,Alabama,1,"Jan., 2024 (provisional)",2024/01,"Chronic ischaemic heart disease, unspecified",I25.9,61,0,0
458,Alabama,1,"Feb., 2024 (provisional)",2024/02,0,0,379,Ischaemic heart diseases,I20-I25
459,Alabama,1,"Feb., 2024 (provisional)",2024/02,Acute subendocardial myocardial infarction,I21.4,13,0,0
460,Alabama,1,"Feb., 2024 (provisional)",2024/02,"Acute myocardial infarction, unspecified",I21.9,99,0,0
461,Alabama,1,"Feb., 2024 (provisional)",2024/02,"Atherosclerotic cardiovascular disease, so described",I25.0,69,0,0
462,Alabama,1,"Feb., 2024 (provisional)",2024/02,Atherosclerotic heart disease,I25.1,128,0,0
463,Alabama,1,"Feb., 2024 (provisional)",2024/02,Ischaemic cardiomyopathy,I25.5,13,0,0
464,Alabama,1,"Feb., 2024 (provisional)",2024/02,"Chronic ischaemic heart disease, unspecified",I25.9,52,0,0
465,Alabama,1,"Mar., 2024 (provisional)",2024/03,0,0,373,Ischaemic heart diseases,I20-I25
466,Alabama,1,"Mar., 2024 (provisional)",2024/03,Acute subendocardial myocardial infarction,I21.4,11,0,0
467,Alabama,1,"Mar., 2024 (provisional)",2024/03,"Acute myocardial infarction, unspecified",I21.9,100,0,0
468,Alabama,1,"Mar., 2024 (provisional)",2024/03,"Atherosclerotic cardiovascular disease, so described",I25.0,50,0,0
469,Alabama,1,"Mar., 2024 (provisional)",2024/03,Atherosclerotic heart disease,I25.1,127,0,0
470,Alabama,1,"Mar., 2024 (provisional)",2024/03,Ischaemic cardiomyopathy,I25.5,13,0,0
471,Alabama,1,"Mar., 2024 (provisional)",2024/03,"Chronic ischaemic heart disease, unspecified",I25.9,69,0,0
472,Alabama,1,"Apr., 2024 (provisional)",2024/04,0,0,379,Ischaemic heart diseases,I20-I25
473,Alabama,1,"Apr., 2024 (provisional)",2024/04,"Acute myocardial infarction, unspecified",I21.9,105,0,0
474,Alabama,1,"Apr., 2024 (provisional)",2024/04,"Atherosclerotic cardiovascular disease, so described",I25.0,83,0,0
475,Alabama,1,"Apr., 2024 (provisional)",2024/04,Atherosclerotic heart disease,I25.1,127,0,0
476,Alabama,1,"Apr., 2024 (provisional)",2024/04,"Chronic ischaemic heart disease, unspecified",I25.9,44,0,0
477,Alabama,1,"May, 2024 (provisional)",2024/05,0,0,388,Ischaemic heart diseases,I20-I25
478,Alabama,1,"May, 2024 (provisional)",2024/05,Acute subendocardial myocardial infarction,I21.4,18,0,0
479,Alabama,1,"May, 2024 (provisional)",2024/05,"Acute myocardial infarction, unspecified",I21.9,98,0,0
480,Alabama,1,"May, 2024 (provisional)",2024/05,"Atherosclerotic cardiovascular disease, so described",I25.0,70,0,0
481,Alabama,1,"May, 2024 (provisional)",2024/05,Atherosclerotic heart disease,I25.1,137,0,0
482,Alabama,1,"May, 2024 (provisional)",2024/05,Ischaemic cardiomyopathy,I25.5,14,0,0
483,Alabama,1,"May, 2024 (provisional)",2024/05,"Chronic ischaemic heart disease, unspecified",I25.9,46,0,0
484,Alabama,1,"Jun., 2024 (provisional)",2024/06,0,0,402,Ischaemic heart diseases,I20-I25
485,Alabama,1,"Jun., 2024 (provisional)",2024/06,Acute subendocardial myocardial infarction,I21.4,11,0,0
486,Alabama,1,"Jun., 2024 (provisional)",2024/06,"Acute myocardial infarction, unspecified",I21.9,102,0,0
487,Alabama,1,"Jun., 2024 (provisional)",2024/06,"Atherosclerotic cardiovascular disease, so described",I25.0,79,0,0
488,Alabama,1,"Jun., 2024 (provisional)",2024/06,Atherosclerotic heart disease,I25.1,146,0,0
489,Alabama,1,"Jun., 2024 (provisional)",2024/06,Ischaemic cardiomyopathy,I25.5,10,0,0
490,Alabama,1,"Jun., 2024 (provisional)",2024/06,"Chronic ischaemic heart disease, unspecified",I25.9,52,0,0
491,Alabama,1,"Jul., 2024 (provisional)",2024/07,0,0,393,Ischaemic heart diseases,I20-I25
492,Alabama,1,"Jul., 2024 (provisional)",2024/07,"Acute myocardial infarction, unspecified",I21.9,110,0,0
493,Alabama,1,"Jul., 2024 (provisional)",2024/07,"Atherosclerotic cardiovascular disease, so described",I25.0,83,0,0
494,Alabama,1,"Jul., 2024 (provisional)",2024/07,Atherosclerotic heart disease,I25.1,118,0,0
495,Alabama,1,"Jul., 2024 (provisional)",2024/07,"Chronic ischaemic heart disease, unspecified",I25.9,62,0,0
496,Alabama,1,"Aug., 2024 (provisional)",2024/08,0,0,366,Ischaemic heart diseases,I20-I25
497,Alabama,1,"Aug., 2024 (provisional)",2024/08,Acute subendocardial myocardial infarction,I21.4,13,0,0
498,Alabama,1,"Aug., 2024 (provisional)",2024/08,"Acute myocardial infarction, unspecified",I21.9,91,0,0
499,Alabama,1,"Aug., 2024 (provisional)",2024/08,"Atherosclerotic cardiovascular disease, so described",I25.0,75,0,0
500,Alabama,1,"Aug., 2024 (provisional)",2024/08,Atherosclerotic heart disease,I25.1,123,0,0
501,Alabama,1,"Aug., 2024 (provisional)",2024/08,"Chronic ischaemic heart disease, unspecified",I25.9,56,0,0
502,Alabama,1,"Sep., 2024 (provisional)",2024/09,0,0,355,Ischaemic heart diseases,I20-I25
503,Alabama,1,"Sep., 2024 (provisional)",2024/09,Acute subendocardial myocardial infarction,I21.4,14,0,0
504,Alabama,1,"Sep., 2024 (provisional)",2024/09,"Acute myocardial infarction, unspecified",I21.9,98,0,0
505,Alabama,1,"Sep., 2024 (provisional)",2024/09,"Atherosclerotic cardiovascular disease, so described",I25.0,69,0,0
506,Alabama,1,"Sep., 2024 (provisional)",2024/09,Atherosclerotic heart disease,I25.1,118,0,0
