YEAR,MONTH,STATE,FLIGHTS_TOTAL
2022,8,New York,72948.0
2022,8,Newfoundland and Labrador,19.0
2022,8,North Carolina,55665.0
2022,8,North Dakota,3686.0
2022,8,Northwest Territories,1.0
2022,8,Nova Scotia,177.0
2022,8,Nunavut Territory,1.0
2022,8,Ohio,17290.0
2022,8,Oklahoma,7577.0
2022,8,Ontario,12684.0
2022,8,Oregon,18894.0
2022,8,Pennsylvania,34095.0
2022,8,Prince Edward Island,1.0
2022,8,Puerto Rico,11671.0
2022,8,Quebec,5050.0
2022,8,Rhode Island,4577.0
2022,8,Saskatchewan,2.0
2022,8,South Carolina,13577.0
2022,8,South Dakota,3242.0
2022,8,Tennessee,36510.0
2022,8,Texas,138024.0
2022,8,U.S. Pacific Trust Territories and Possessions,5366.0
2022,8,U.S. Virgin Islands,3315.0
2022,8,Utah,22035.0
2022,8,Vermont,1953.0
2022,8,Virginia,50104.0
2022,8,Washington,54788.0
2022,8,West Virginia,1831.0
2022,8,Wisconsin,9733.0
2022,8,Wyoming,2746.0
2022,8,Yukon Territory,4.0
2022,9,Alabama,6309.0
2022,9,Alaska,68748.0
2022,9,Alberta,2563.0
2022,9,Arizona,34885.0
2022,9,Arkansas,5209.0
2022,9,British Columbia,4962.0
2022,9,California,143427.0
2022,9,Colorado,57168.0
2022,9,Connecticut,5536.0
2022,9,Delaware,17.0
2022,9,Florida,87275.0
2022,9,Georgia,59662.0
2022,9,Hawaii,31422.0
2022,9,Idaho,6886.0
2022,9,Illinois,72824.0
2022,9,Indiana,12667.0
2022,9,Iowa,4668.0
2022,9,Kansas,2997.0
2022,9,Kentucky,23752.0
2022,9,Louisiana,12611.0
2022,9,Maine,4675.0
2022,9,Manitoba,220.0
2022,9,Maryland,16334.0
2022,9,Massachusetts,34150.0
2022,9,Michigan,28822.0
2022,9,Minnesota,24209.0
2022,9,Mississippi,3044.0
2022,9,Missouri,22313.0
2022,9,Montana,7629.0
2022,9,Nebraska,5734.0
2022,9,Nevada,38796.0
2022,9,New Hampshire,2051.0
2022,9,New Jersey,26235.0
2022,9,New Mexico,6246.0
2022,9,New York,72211.0
2022,9,Newfoundland and Labrador,11.0
2022,9,North Carolina,52189.0
2022,9,North Dakota,3633.0
2022,9,Nova Scotia,178.0
2022,9,Nunavut Territory,3.0
2022,9,Ohio,17109.0
2022,9,Oklahoma,7420.0
2022,9,Ontario,12638.0
2022,9,Oregon,18249.0
2022,9,Pennsylvania,32340.0
2022,9,Puerto Rico,8645.0
2022,9,Quebec,4993.0
2022,9,Rhode Island,4911.0
2022,9,South Carolina,12175.0
2022,9,South Dakota,3126.0
2022,9,Tennessee,35762.0
2022,9,Texas,135875.0
2022,9,U.S. Pacific Trust Territories and Possessions,5141.0
2022,9,U.S. Virgin Islands,2511.0
2022,9,Utah,21049.0
2022,9,Vermont,1821.0
2022,9,Virginia,49454.0
2022,9,Washington,50607.0
2022,9,West Virginia,1762.0
2022,9,Wisconsin,9702.0
2022,9,Wyoming,2492.0
2022,9,Yukon Territory,13.0
2022,10,Alabama,6307.0
2022,10,Alaska,68077.0
2022,10,Alberta,2705.0
2022,10,Arizona,37815.0
2022,10,Arkansas,5343.0
2022,10,British Columbia,4517.0
2022,10,California,145331.0
2022,10,Colorado,57645.0
2022,10,Connecticut,5830.0
2022,10,Delaware,8.0
2022,10,Florida,99148.0
2022,10,Georgia,61769.0
2022,10,Hawaii,32166.0
2022,10,Idaho,6341.0
2022,10,Illinois,72906.0
2022,10,Indiana,13395.0
2022,10,Iowa,4837.0
2022,10,Kansas,3066.0
2022,10,Kentucky,24311.0
2022,10,Louisiana,13527.0
2022,10,Maine,4225.0
2022,10,Manitoba,229.0
2022,10,Maryland,17018.0
2022,10,Massachusetts,32727.0
2022,10,Michigan,28829.0
2022,10,Minnesota,24475.0
2022,10,Mississippi,3113.0
2022,10,Missouri,22870.0
2022,10,Montana,6847.0
2022,10,Nebraska,5752.0
2022,10,Nevada,40370.0
2022,10,New Brunswick,1.0
2022,10,New Hampshire,2143.0
2022,10,New Jersey,29575.0
2022,10,New Mexico,6312.0
2022,10,New York,73399.0
2022,10,Newfoundland and Labrador,18.0
2022,10,North Carolina,55555.0
2022,10,North Dakota,3769.0
2022,10,Northwest Territories,1.0
2022,10,Nova Scotia,194.0
2022,10,Nunavut Territory,2.0
2022,10,Ohio,17803.0
2022,10,Oklahoma,7624.0
2022,10,Ontario,12911.0
2022,10,Oregon,17509.0
2022,10,Pennsylvania,34189.0
2022,10,Puerto Rico,9556.0
2022,10,Quebec,5011.0
2022,10,Rhode Island,4358.0
2022,10,Saskatchewan,2.0
2022,10,South Carolina,12736.0
2022,10,South Dakota,2906.0
2022,10,Tennessee,36993.0
2022,10,Texas,139972.0
2022,10,U.S. Pacific Trust Territories and Possessions,5338.0
2022,10,U.S. Virgin Islands,2979.0
2022,10,Utah,20674.0
2022,10,Vermont,1882.0
2022,10,Virginia,51322.0
2022,10,Washington,44414.0
2022,10,West Virginia,1785.0
2022,10,Wisconsin,9993.0
2022,10,Wyoming,1917.0
2022,10,Yukon Territory,6.0
2022,11,Alabama,6029.0
2022,11,Alaska,57807.0
2022,11,Alberta,2635.0
2022,11,Arizona,36841.0
2022,11,Arkansas,5060.0
2022,11,British Columbia,4112.0
2022,11,California,140438.0
2022,11,Colorado,53930.0
2022,11,Connecticut,5287.0
2022,11,Delaware,21.0
2022,11,Florida,104505.0
2022,11,Georgia,59731.0
2022,11,Hawaii,32068.0
2022,11,Idaho,6069.0
2022,11,Illinois,68849.0
2022,11,Indiana,13363.0
2022,11,Iowa,4529.0
2022,11,Kansas,2850.0
2022,11,Kentucky,24352.0
2022,11,Louisiana,12592.0
2022,11,Maine,3374.0
2022,11,Manitoba,323.0
2022,11,Maryland,15769.0
2022,11,Massachusetts,30216.0
2022,11,Michigan,28036.0
2022,11,Minnesota,23286.0
2022,11,Mississippi,2916.0
2022,11,Missouri,21415.0
2022,11,Montana,6148.0
2022,11,Nebraska,5562.0
2022,11,Nevada,36812.0
2022,11,New Hampshire,1895.0
2022,11,New Jersey,29436.0
2022,11,New Mexico,5774.0
2022,11,New York,71451.0
2022,11,Newfoundland and Labrador,21.0
2022,11,North Carolina,51874.0
2022,11,North Dakota,3405.0
2022,11,Nova Scotia,155.0
2022,11,Nunavut Territory,3.0
2022,11,Ohio,16906.0
2022,11,Oklahoma,7108.0
2022,11,Ontario,13722.0
2022,11,Oregon,16709.0
2022,11,Pennsylvania,31502.0
2022,11,Puerto Rico,10478.0
2022,11,Quebec,4517.0
2022,11,Rhode Island,4238.0
2022,11,Saskatchewan,64.0
2022,11,South Carolina,10832.0
2022,11,South Dakota,2654.0
2022,11,Tennessee,35625.0
2022,11,Texas,130555.0
2022,11,U.S. Pacific Trust Territories and Possessions,5061.0
2022,11,U.S. Virgin Islands,3073.0
2022,11,Utah,19370.0
2022,11,Vermont,1622.0
2022,11,Virginia,48932.0
2022,11,Washington,39169.0
2022,11,West Virginia,1689.0
2022,11,Wisconsin,9766.0
2022,11,Wyoming,1693.0
2022,11,Yukon Territory,14.0
2022,12,Alabama,5716.0
2022,12,Alaska,59280.0
2022,12,Alberta,2644.0
2022,12,Arizona,37339.0
2022,12,Arkansas,5455.0
2022,12,British Columbia,4230.0
2022,12,California,136081.0
2022,12,Colorado,54296.0
2022,12,Connecticut,5302.0
2022,12,Delaware,19.0
2022,12,Florida,113177.0
2022,12,Georgia,58683.0
2022,12,Hawaii,40614.0
2022,12,Idaho,6081.0
2022,12,Illinois,67939.0
2022,12,Indiana,13760.0
2022,12,Iowa,4651.0
2022,12,Kansas,2790.0
2022,12,Kentucky,25756.0
2022,12,Louisiana,11926.0
2022,12,Maine,3147.0
2022,12,Manitoba,342.0
2022,12,Maryland,15138.0
2022,12,Massachusetts,27930.0
2022,12,Michigan,27304.0
2022,12,Minnesota,22565.0
2022,12,Mississippi,2828.0
2022,12,Missouri,20317.0
2022,12,Montana,6529.0
2022,12,Nebraska,5537.0
2022,12,Nevada,35598.0
2022,12,New Brunswick,2.0
2022,12,New Hampshire,1918.0
2022,12,New Jersey,29109.0
2022,12,New Mexico,5683.0
2022,12,New York,67767.0
2022,12,Newfoundland and Labrador,12.0
2022,12,North Carolina,51784.0
2022,12,North Dakota,3360.0
2022,12,Nova Scotia,214.0
2022,12,Nunavut Territory,1.0
2022,12,Ohio,15982.0
2022,12,Oklahoma,6738.0
2022,12,Ontario,12957.0
2022,12,Oregon,16027.0
2022,12,Pennsylvania,32029.0
2022,12,Puerto Rico,12393.0
2022,12,Quebec,4623.0
2022,12,Rhode Island,3772.0
2022,12,Saskatchewan,78.0
2022,12,South Carolina,10168.0
2022,12,South Dakota,2490.0
2022,12,Tennessee,35344.0
2022,12,Texas,129229.0
2022,12,U.S. Pacific Trust Territories and Possessions,5288.0
2022,12,U.S. Virgin Islands,3495.0
2022,12,Utah,19431.0
2022,12,Vermont,1545.0
2022,12,Virginia,47615.0
2022,12,Washington,36761.0
2022,12,West Virginia,1890.0
2022,12,Wisconsin,9362.0
2022,12,Wyoming,2119.0
2022,12,Yukon Territory,6.0
2023,1,Alabama,5884.0
2023,1,Alaska,53670.0
2023,1,Alberta,2717.0
2023,1,Arizona,39028.0
2023,1,Arkansas,5091.0
2023,1,British Columbia,4636.0
2023,1,California,135011.0
2023,1,Colorado,56186.0
2023,1,Connecticut,4945.0
2023,1,Delaware,5.0
2023,1,Florida,113648.0
2023,1,Georgia,59533.0
2023,1,Hawaii,34036.0
2023,1,Idaho,5769.0
2023,1,Illinois,66526.0
2023,1,Indiana,12687.0
2023,1,Iowa,4550.0
2023,1,Kansas,2701.0
2023,1,Kentucky,23050.0
2023,1,Louisiana,12234.0
2023,1,Maine,3011.0
2023,1,Manitoba,353.0
2023,1,Maryland,16064.0
2023,1,Massachusetts,27058.0
2023,1,Michigan,27714.0
2023,1,Minnesota,22753.0
2023,1,Mississippi,2771.0
2023,1,Missouri,20882.0
2023,1,Montana,6672.0
2023,1,Nebraska,5483.0
2023,1,Nevada,38125.0
2023,1,New Brunswick,4.0
2023,1,New Hampshire,1807.0
2023,1,New Jersey,29340.0
2023,1,New Mexico,5680.0
2023,1,New York,69531.0
2023,1,Newfoundland and Labrador,15.0
2023,1,North Carolina,51199.0
2023,1,North Dakota,3568.0
2023,1,Nova Scotia,224.0
2023,1,Ohio,16949.0
2023,1,Oklahoma,6885.0
2023,1,Ontario,12758.0
2023,1,Oregon,16488.0
2023,1,Pennsylvania,31207.0
2023,1,Puerto Rico,12543.0
2023,1,Quebec,4644.0
2023,1,Rhode Island,3496.0
2023,1,Saskatchewan,66.0
2023,1,South Carolina,9787.0
2023,1,South Dakota,2671.0
2023,1,Tennessee,34573.0
2023,1,Texas,127781.0
2023,1,U.S. Pacific Trust Territories and Possessions,4826.0
2023,1,U.S. Virgin Islands,3539.0
2023,1,Utah,20031.0
2023,1,Vermont,1576.0
2023,1,Virginia,47877.0
2023,1,Washington,38073.0
2023,1,West Virginia,1600.0
2023,1,Wisconsin,9186.0
2023,1,Wyoming,2269.0
2023,1,Yukon Territory,6.0
2023,2,Alabama,5735.0
2023,2,Alaska,51987.0
2023,2,Alberta,2511.0
2023,2,Arizona,37489.0
2023,2,Arkansas,4799.0
2023,2,British Columbia,4168.0
2023,2,California,124325.0
2023,2,Colorado,52577.0
2023,2,Connecticut,4982.0
2023,2,Delaware,97.0
2023,2,Florida,108204.0
2023,2,Georgia,54171.0
2023,2,Hawaii,30270.0
2023,2,Idaho,5506.0
2023,2,Illinois,62597.0
2023,2,Indiana,11540.0
2023,2,Iowa,4169.0
2023,2,Kansas,2657.0
2023,2,Kentucky,22094.0
2023,2,Louisiana,12059.0
2023,2,Maine,3056.0
2023,2,Manitoba,319.0
2023,2,Maryland,14521.0
2023,2,Massachusetts,25750.0
2023,2,Michigan,25461.0
2023,2,Minnesota,20847.0
2023,2,Mississippi,2701.0
2023,2,Missouri,19502.0
2023,2,Montana,6390.0
2023,2,Nebraska,5114.0
2023,2,Nevada,34344.0
2023,2,New Brunswick,13.0
2023,2,New Hampshire,1812.0
2023,2,New Jersey,28118.0
2023,2,New Mexico,5474.0
2023,2,New York,67575.0
2023,2,Newfoundland and Labrador,13.0
2023,2,North Carolina,48129.0
2023,2,North Dakota,3303.0
2023,2,Nova Scotia,227.0
2023,2,Ohio,15910.0
2023,2,Oklahoma,6482.0
2023,2,Ontario,11817.0
2023,2,Oregon,14800.0
2023,2,Pennsylvania,29113.0
2023,2,Puerto Rico,11136.0
2023,2,Quebec,4309.0
2023,2,Rhode Island,3376.0
2023,2,Saskatchewan,65.0
2023,2,South Carolina,9415.0
2023,2,South Dakota,2418.0
2023,2,Tennessee,32014.0
2023,2,Texas,120611.0
2023,2,U.S. Pacific Trust Territories and Possessions,4824.0
2023,2,U.S. Virgin Islands,3212.0
2023,2,Utah,18372.0
2023,2,Vermont,1531.0
2023,2,Virginia,45312.0
2023,2,Washington,34850.0
2023,2,West Virginia,1493.0
2023,2,Wisconsin,8507.0
2023,2,Wyoming,2127.0
2023,2,Yukon Territory,2.0
2023,3,Alabama,6651.0
2023,3,Alaska,61539.0
2023,3,Alberta,2961.0
2023,3,Arizona,42153.0
2023,3,Arkansas,5523.0
2023,3,British Columbia,4806.0
2023,3,California,141841.0
2023,3,Colorado,60885.0
2023,3,Connecticut,5909.0
2023,3,Delaware,129.0
2023,3,Florida,128255.0
2023,3,Georgia,63403.0
2023,3,Hawaii,34767.0
2023,3,Idaho,6055.0
2023,3,Illinois,71267.0
2023,3,Indiana,13721.0
2023,3,Iowa,4747.0
2023,3,Kansas,2882.0
2023,3,Kentucky,25546.0
2023,3,Louisiana,13730.0
2023,3,Maine,3294.0
2023,3,Manitoba,405.0
2023,3,Maryland,16528.0
2023,3,Massachusetts,30014.0
2023,3,Michigan,30135.0
2023,3,Minnesota,25626.0
2023,3,Mississippi,2939.0
2023,3,Missouri,22934.0
2023,3,Montana,7189.0
2023,3,Nebraska,5795.0
2023,3,Nevada,39127.0
2023,3,New Brunswick,17.0
2023,3,New Hampshire,1981.0
2023,3,New Jersey,32495.0
2023,3,New Mexico,5905.0
2023,3,New York,76986.0
2023,3,Newfoundland and Labrador,14.0
2023,3,North Carolina,56105.0
2023,3,North Dakota,3797.0
2023,3,Nova Scotia,255.0
2023,3,Ohio,18309.0
2023,3,Oklahoma,7531.0
2023,3,Ontario,13554.0
2023,3,Oregon,17518.0
2023,3,Pennsylvania,33743.0
2023,3,Puerto Rico,11967.0
2023,3,Quebec,5022.0
2023,3,Rhode Island,4213.0
2023,3,Saskatchewan,86.0
2023,3,South Carolina,11727.0
2023,3,South Dakota,2861.0
2023,3,Tennessee,37487.0
2023,3,Texas,138729.0
2023,3,U.S. Pacific Trust Territories and Possessions,5543.0
2023,3,U.S. Virgin Islands,3581.0
2023,3,Utah,21246.0
2023,3,Vermont,1722.0
2023,3,Virginia,51579.0
2023,3,Washington,40775.0
2023,3,West Virginia,1644.0
2023,3,Wisconsin,10055.0
2023,3,Wyoming,2509.0
2023,3,Yukon Territory,4.0
2023,4,Alabama,6392.0
2023,4,Alaska,62121.0
2023,4,Alberta,2956.0
2023,4,Arizona,39534.0
2023,4,Arkansas,5239.0
2023,4,British Columbia,4615.0
2023,4,California,137964.0
2023,4,Colorado,55359.0
2023,4,Connecticut,5573.0
2023,4,Delaware,109.0
2023,4,Florida,120758.0
2023,4,Georgia,61948.0
2023,4,Hawaii,32247.0
2023,4,Idaho,5784.0
2023,4,Illinois,69564.0
2023,4,Indiana,12694.0
2023,4,Iowa,4522.0
2023,4,Kansas,2812.0
2023,4,Kentucky,24387.0
2023,4,Louisiana,13268.0
2023,4,Maine,3501.0
2023,4,Manitoba,378.0
2023,4,Maryland,16767.0
2023,4,Massachusetts,30203.0
2023,4,Michigan,28970.0
2023,4,Minnesota,24486.0
2023,4,Mississippi,2748.0
2023,4,Missouri,22446.0
2023,4,Montana,6336.0
2023,4,Nebraska,5688.0
2023,4,Nevada,38195.0
2023,4,New Brunswick,15.0
2023,4,New Hampshire,2032.0
2023,4,New Jersey,30504.0
2023,4,New Mexico,6030.0
2023,4,New York,73114.0
2023,4,Newfoundland and Labrador,26.0
2023,4,North Carolina,54814.0
2023,4,North Dakota,3582.0
2023,4,Nova Scotia,240.0
2023,4,Nunavut Territory,2.0
2023,4,Ohio,17675.0
2023,4,Oklahoma,7348.0
2023,4,Ontario,13267.0
2023,4,Oregon,17352.0
2023,4,Pennsylvania,33046.0
2023,4,Prince Edward Island,1.0
2023,4,Puerto Rico,11748.0
2023,4,Quebec,4845.0
2023,4,Rhode Island,4001.0
2023,4,Saskatchewan,64.0
2023,4,South Carolina,12516.0
2023,4,South Dakota,2718.0
2023,4,Tennessee,35884.0
2023,4,Texas,133171.0
2023,4,U.S. Pacific Trust Territories and Possessions,4514.0
2023,4,U.S. Virgin Islands,3415.0
2023,4,Utah,19929.0
2023,4,Vermont,1720.0
2023,4,Virginia,49467.0
2023,4,Washington,41042.0
2023,4,West Virginia,1606.0
2023,4,Wisconsin,9784.0
2023,4,Wyoming,1586.0
2023,4,Yukon Territory,6.0
2023,5,Alabama,6791.0
2023,5,Alaska,72618.0
2023,5,Alberta,3024.0
2023,5,Arizona,38441.0
2023,5,Arkansas,5527.0
2023,5,British Columbia,4710.0
2023,5,California,147045.0
2023,5,Colorado,57847.0
2023,5,Connecticut,5419.0
2023,5,Delaware,148.0
2023,5,Florida,116022.0
2023,5,Georgia,64817.0
2023,5,Hawaii,33308.0
2023,5,Idaho,6037.0
2023,5,Illinois,73868.0
2023,5,Indiana,13156.0
2023,5,Iowa,4852.0
2023,5,Kansas,2674.0
2023,5,Kentucky,25864.0
2023,5,Louisiana,13796.0
2023,5,Maine,3792.0
2023,5,Manitoba,300.0
2023,5,Maryland,18206.0
2023,5,Massachusetts,33055.0
2023,5,Michigan,30075.0
2023,5,Minnesota,25387.0
2023,5,Mississippi,2977.0
2023,5,Missouri,23900.0
2023,5,Montana,6670.0
2023,5,Nebraska,5979.0
2023,5,Nevada,40014.0
2023,5,New Brunswick,19.0
2023,5,New Hampshire,2035.0
2023,5,New Jersey,32175.0
2023,5,New Mexico,6363.0
2023,5,New York,76635.0
2023,5,Newfoundland and Labrador,9.0
2023,5,North Carolina,57566.0
2023,5,North Dakota,3639.0
2023,5,Nova Scotia,213.0
2023,5,Nunavut Territory,1.0
2023,5,Ohio,18622.0
2023,5,Oklahoma,7665.0
2023,5,Ontario,13890.0
2023,5,Oregon,18459.0
2023,5,Pennsylvania,34318.0
2023,5,Puerto Rico,13064.0
2023,5,Quebec,5451.0
2023,5,Rhode Island,4748.0
2023,5,South Carolina,13560.0
2023,5,South Dakota,2754.0
2023,5,Tennessee,37543.0
2023,5,Texas,141281.0
2023,5,U.S. Pacific Trust Territories and Possessions,4269.0
2023,5,U.S. Virgin Islands,5241.0
2023,5,Utah,20561.0
2023,5,Vermont,1749.0
2023,5,Virginia,52125.0
2023,5,Washington,45281.0
2023,5,West Virginia,1754.0
2023,5,Wisconsin,10017.0
2023,5,Wyoming,1672.0
2023,5,Yukon Territory,4.0
2023,6,Alabama,6951.0
2023,6,Alaska,81976.0
2023,6,Alberta,3431.0
2023,6,Arizona,35596.0
2023,6,Arkansas,5673.0
2023,6,British Columbia,5510.0
2023,6,California,145167.0
2023,6,Colorado,59063.0
2023,6,Connecticut,5412.0
2023,6,Delaware,174.0
2023,6,Florida,108580.0
2023,6,Georgia,64225.0
2023,6,Hawaii,32849.0
2023,6,Idaho,6071.0
2023,6,Illinois,73287.0
2023,6,Indiana,13320.0
2023,6,Iowa,5113.0
2023,6,Kansas,2640.0
2023,6,Kentucky,25750.0
2023,6,Louisiana,12736.0
2023,6,Maine,4581.0
2023,6,Manitoba,293.0
2023,6,Maryland,17241.0
2023,6,Massachusetts,32722.0
2023,6,Michigan,30321.0
2023,6,Minnesota,26405.0
2023,6,Mississippi,3045.0
2023,6,Missouri,23665.0
2023,6,Montana,8108.0
2023,6,Nebraska,5901.0
2023,6,Nevada,38761.0
2023,6,New Brunswick,22.0
2023,6,New Hampshire,2082.0
2023,6,New Jersey,27803.0
2023,6,New Mexico,6139.0
2023,6,New York,69403.0
2023,6,Newfoundland and Labrador,18.0
2023,6,North Carolina,59066.0
2023,6,North Dakota,3590.0
2023,6,Northwest Territories,2.0
2023,6,Nova Scotia,254.0
2023,6,Ohio,19042.0
2023,6,Oklahoma,8033.0
2023,6,Ontario,13199.0
2023,6,Oregon,19106.0
2023,6,Pennsylvania,34798.0
2023,6,Puerto Rico,12824.0
2023,6,Quebec,5408.0
2023,6,Rhode Island,4603.0
2023,6,Saskatchewan,13.0
2023,6,South Carolina,13654.0
2023,6,South Dakota,3021.0
2023,6,Tennessee,37667.0
2023,6,Texas,142509.0
2023,6,U.S. Pacific Trust Territories and Possessions,5146.0
2023,6,U.S. Virgin Islands,5567.0
2023,6,Utah,20704.0
2023,6,Vermont,1742.0
2023,6,Virginia,49806.0
2023,6,Washington,47698.0
2023,6,West Virginia,1983.0
2023,6,Wisconsin,9816.0
2023,6,Wyoming,2351.0
2023,6,Yukon Territory,2.0
2023,7,Alabama,7020.0
2023,7,Alaska,81167.0
2023,7,Alberta,3591.0
2023,7,Arizona,36909.0
2023,7,Arkansas,5929.0
2023,7,British Columbia,6375.0
2023,7,California,149949.0
2023,7,Colorado,62788.0
2023,7,Connecticut,5511.0
2023,7,Delaware,272.0
2023,7,Florida,112046.0
2023,7,Georgia,66585.0
2023,7,Hawaii,34378.0
2023,7,Idaho,6355.0
2023,7,Illinois,75771.0
2023,7,Indiana,13282.0
2023,7,Iowa,5124.0
2023,7,Kansas,2762.0
2023,7,Kentucky,25205.0
2023,7,Louisiana,12877.0
2023,7,Maine,4907.0
2023,7,Manitoba,283.0
2023,7,Maryland,18074.0
2023,7,Massachusetts,34160.0
2023,7,Michigan,31490.0
2023,7,Minnesota,28188.0
2023,7,Mississippi,3111.0
2023,7,Missouri,24599.0
2023,7,Montana,8902.0
2023,7,Nebraska,6023.0
2023,7,Nevada,39456.0
2023,7,New Brunswick,3.0
2023,7,New Hampshire,2142.0
2023,7,New Jersey,27632.0
2023,7,New Mexico,6442.0
2023,7,New York,68632.0
2023,7,Newfoundland and Labrador,12.0
2023,7,North Carolina,60458.0
2023,7,North Dakota,3580.0
2023,7,Nova Scotia,263.0
2023,7,Nunavut Territory,2.0
2023,7,Ohio,19337.0
2023,7,Oklahoma,8105.0
2023,7,Ontario,13358.0
2023,7,Oregon,19477.0
2023,7,Pennsylvania,35537.0
2023,7,Prince Edward Island,2.0
2023,7,Puerto Rico,13588.0
2023,7,Quebec,5366.0
2023,7,Rhode Island,5128.0
2023,7,Saskatchewan,27.0
2023,7,South Carolina,14451.0
2023,7,South Dakota,3057.0
2023,7,Tennessee,37669.0
2023,7,Texas,146982.0
2023,7,U.S. Pacific Trust Territories and Possessions,5012.0
2023,7,U.S. Virgin Islands,3324.0
2023,7,Utah,21668.0
2023,7,Vermont,1768.0
2023,7,Virginia,50408.0
2023,7,Washington,51761.0
2023,7,West Virginia,2043.0
2023,7,Wisconsin,10393.0
2023,7,Wyoming,2526.0
2023,7,Yukon Territory,2.0
2023,8,Alabama,7145.0
2023,8,Alaska,86283.0
2023,8,Alberta,3572.0
2023,8,Arizona,37587.0
2023,8,Arkansas,5817.0
2023,8,British Columbia,6397.0
2023,8,California,151172.0
2023,8,Colorado,64722.0
2023,8,Connecticut,5645.0
2023,8,Delaware,257.0
2023,8,Florida,106757.0
2023,8,Georgia,64940.0
2023,8,Hawaii,34350.0
2023,8,Idaho,6414.0
2023,8,Illinois,78311.0
2023,8,Indiana,13570.0
2023,8,Iowa,5115.0
2023,8,Kansas,2791.0
2023,8,Kentucky,25729.0
2023,8,Louisiana,12803.0
2023,8,Maine,5297.0
2023,8,Manitoba,319.0
2023,8,Maryland,18154.0
2023,8,Massachusetts,36489.0
2023,8,Michigan,32501.0
2023,8,Minnesota,28568.0
2023,8,Mississippi,3162.0
2023,8,Missouri,24387.0
2023,8,Montana,8956.0
2023,8,Nebraska,6035.0
2023,8,Nevada,39275.0
2023,8,New Brunswick,12.0
2023,8,New Hampshire,2148.0
2023,8,New Jersey,30573.0
2023,8,New Mexico,6746.0
2023,8,New York,74750.0
2023,8,Newfoundland and Labrador,15.0
2023,8,North Carolina,62003.0
2023,8,North Dakota,3701.0
2023,8,Northwest Territories,3.0
2023,8,Nova Scotia,258.0
2023,8,Nunavut Territory,2.0
2023,8,Ohio,19861.0
2023,8,Oklahoma,8290.0
2023,8,Ontario,13579.0
2023,8,Oregon,20199.0
2023,8,Pennsylvania,36488.0
2023,8,Puerto Rico,10790.0
2023,8,Quebec,5743.0
2023,8,Rhode Island,5160.0
2023,8,Saskatchewan,27.0
2023,8,South Carolina,14024.0
2023,8,South Dakota,3119.0
2023,8,Tennessee,38818.0
2023,8,Texas,149313.0
2023,8,U.S. Pacific Trust Territories and Possessions,5144.0
2023,8,U.S. Virgin Islands,5939.0
2023,8,Utah,21781.0
2023,8,Vermont,1874.0
2023,8,Virginia,52811.0
2023,8,Washington,52641.0
2023,8,West Virginia,1991.0
2023,8,Wisconsin,10857.0
2023,8,Wyoming,2596.0
2023,8,Yukon Territory,2.0
2023,9,Alabama,7002.0
2023,9,Alaska,75263.0
2023,9,Alberta,3333.0
2023,9,Arizona,37675.0
2023,9,Arkansas,5488.0
2023,9,British Columbia,5287.0
2023,9,California,143178.0
2023,9,Colorado,60504.0
2023,9,Connecticut,5363.0
2023,9,Delaware,256.0
2023,9,Florida,98434.0
2023,9,Georgia,63622.0
2023,9,Hawaii,30902.0
2023,9,Idaho,6200.0
2023,9,Illinois,74062.0
2023,9,Indiana,12794.0
2023,9,Iowa,4937.0
2023,9,Kansas,2778.0
2023,9,Kentucky,24165.0
2023,9,Louisiana,12250.0
2023,9,Maine,4804.0
2023,9,Manitoba,327.0
2023,9,Maryland,17232.0
2023,9,Massachusetts,32304.0
2023,9,Michigan,31066.0
2023,9,Minnesota,25809.0
2023,9,Mississippi,3060.0
2023,9,Missouri,23156.0
2023,9,Montana,7584.0
2023,9,Nebraska,5690.0
2023,9,Nevada,39854.0
2023,9,New Brunswick,5.0
2023,9,New Hampshire,2007.0
2023,9,New Jersey,28607.0
2023,9,New Mexico,6677.0
2023,9,New York,68191.0
2023,9,Newfoundland and Labrador,19.0
2023,9,North Carolina,58775.0
2023,9,North Dakota,3508.0
2023,9,Nova Scotia,232.0
2023,9,Nunavut Territory,1.0
2023,9,Ohio,19031.0
2023,9,Oklahoma,7853.0
2023,9,Ontario,12849.0
2023,9,Oregon,18906.0
2023,9,Pennsylvania,34945.0
2023,9,Puerto Rico,8451.0
2023,9,Quebec,5433.0
2023,9,Rhode Island,4156.0
2023,9,Saskatchewan,28.0
2023,9,South Carolina,12638.0
2023,9,South Dakota,2972.0
2023,9,Tennessee,37363.0
2023,9,Texas,141447.0
2023,9,U.S. Pacific Trust Territories and Possessions,4048.0
2023,9,U.S. Virgin Islands,3096.0
2023,9,Utah,20793.0
2023,9,Vermont,1736.0
2023,9,Virginia,49764.0
2023,9,Washington,48782.0
2023,9,West Virginia,1805.0
2023,9,Wisconsin,10476.0
2023,9,Wyoming,2293.0
2023,9,Yukon Territory,4.0
2023,10,Alabama,7291.0
2023,10,Alaska,72054.0
2023,10,Alberta,3317.0
2023,10,Arizona,41182.0
2023,10,Arkansas,5715.0
2023,10,British Columbia,4885.0
2023,10,California,147910.0
2023,10,Colorado,61626.0
2023,10,Connecticut,5576.0
2023,10,Delaware,249.0
2023,10,Florida,111737.0
2023,10,Georgia,65904.0
2023,10,Hawaii,32165.0
2023,10,Idaho,6447.0
2023,10,Illinois,76683.0
2023,10,Indiana,13941.0
